timestamp,alert_type,severity,description,source_ip,dest_ip,details
2026-01-14T11:51:43.074058,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.016858657201131, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:51:48.091229,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017533381779988, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:51:53.109121,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017679770787557, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:51:58.026268,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.98406998316447, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:52:03.042017,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983595848083496, 'beacon_count': 11, 'expected_interval': 5}"
2026-01-14T11:52:08.061972,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.984283606211345, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:52:13.078181,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017304499944051, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:52:18.094944,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017642656962077, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:52:23.112591,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.016872882843018, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:52:28.130654,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017490784327189, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:52:33.045953,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983669598897298, 'beacon_count': 11, 'expected_interval': 5}"
2026-01-14T11:52:58.133511,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.0173836549123125, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:53:23.118981,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983412742614746, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T11:53:28.137542,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017828146616618, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:53:33.154860,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.01769495010376, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:53:51.323566,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [49765, 52209, 54966, 55049, 55435, 55544, 59805, 63087, 63378, 64915], 'window_seconds': 10}"
2026-01-14T11:53:52.222632,Port Scan,MEDIUM,Port scan detected: 11 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 11, 'ports': [49765, 50760, 52209, 54966, 55049, 55435, 55544, 59805, 63087, 63378, 64915], 'window_seconds': 10}"
2026-01-14T11:53:52.233300,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 12, 'ports': [49765, 50760, 52209, 54966, 55049, 55435, 55544, 56400, 59805, 63087, 63378, 64915], 'window_seconds': 10}"
2026-01-14T11:53:52.699960,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 13, 'ports': [49765, 50323, 50760, 52209, 54966, 55049, 55435, 55544, 56400, 59805, 63087, 63378, 64915], 'window_seconds': 10}"
2026-01-14T11:53:52.703565,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 14, 'ports': [49765, 50323, 50760, 52209, 54966, 55049, 55435, 55544, 56400, 59805, 63087, 63378, 64314, 64915], 'window_seconds': 10}"
2026-01-14T11:53:54.361273,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 15, 'ports': [49765, 49978, 50323, 50760, 52209, 54966, 55049, 55435, 55544, 56400, 59805, 63087, 63378, 64314, 64915], 'window_seconds': 10}"
2026-01-14T11:53:54.365258,Port Scan,MEDIUM,Port scan detected: 16 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 16, 'ports': [49765, 49978, 50323, 50760, 52209, 54966, 55049, 55435, 55544, 56243, 56400, 59805, 63087, 63378, 64314, 64915], 'window_seconds': 10}"
2026-01-14T11:53:58.140952,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.967575311660767, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:54:03.157602,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017330964406331, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:54:28.246905,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.018175443013509, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:54:33.161163,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983592589696248, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:55:38.289429,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.018144687016805, 'beacon_count': 7, 'expected_interval': 5}"
2026-01-14T11:55:43.203888,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.981838385264079, 'beacon_count': 8, 'expected_interval': 5}"
2026-01-14T11:56:08.291348,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.01725975672404, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:56:08.502057,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 10, 'ports': [49806, 50292, 53769, 55220, 56146, 56904, 58419, 59755, 61212, 64208], 'window_seconds': 10}"
2026-01-14T11:56:08.507366,Port Scan,MEDIUM,Port scan detected: 11 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 11, 'ports': [49806, 50292, 53769, 55220, 56146, 56904, 58419, 58570, 59755, 61212, 64208], 'window_seconds': 10}"
2026-01-14T11:56:08.540232,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 12, 'ports': [49806, 50292, 53769, 55220, 56146, 56904, 58419, 58570, 59755, 61212, 63180, 64208], 'window_seconds': 10}"
2026-01-14T11:56:08.575374,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 13, 'ports': [49806, 50292, 53769, 55220, 56146, 56904, 58419, 58570, 59755, 61100, 61212, 63180, 64208], 'window_seconds': 10}"
2026-01-14T11:56:11.433321,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.1,192.168.31.79,"{'ports_scanned': 14, 'ports': [49806, 50292, 52383, 53769, 55220, 56146, 56904, 58419, 58570, 59755, 61100, 61212, 63180, 64208], 'window_seconds': 10}"
2026-01-14T11:56:13.309280,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.018169562021892, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:56:38.293077,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017089049021403, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:56:43.311592,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017654498418172, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:56:48.329959,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.016688346862793, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:56:53.346973,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.0179652372996015, 'beacon_count': 9, 'expected_interval': 5}"
2026-01-14T11:56:58.263048,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983818689982097, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:57:03.279231,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.9830907980601, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:57:08.297952,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.983659505844116, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:57:13.315204,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017385482788086, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:57:18.332537,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017768621444702, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:57:23.350460,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017502625783284, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:57:28.368046,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017614046732585, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:57:33.384947,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 5.017470041910808, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:57:38.304999,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.984846591949463, 'beacon_count': 11, 'expected_interval': 5}"
2026-01-14T11:57:43.318321,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.98342490196228, 'beacon_count': 11, 'expected_interval': 5}"
2026-01-14T11:57:48.336205,C2 Beaconing,HIGH,Consistent beaconing pattern detected: ~5.0s intervals,192.168.31.66,255.255.255.255,"{'interval_seconds': 4.9837526480356855, 'beacon_count': 10, 'expected_interval': 5}"
2026-01-14T11:58:12.506444,Port Scan,MEDIUM,Port scan detected: 10 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 10, 'ports': [9, 21, 22, 23, 25, 53, 63, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.510078,Port Scan,MEDIUM,Port scan detected: 11 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 11, 'ports': [9, 21, 22, 23, 25, 53, 54, 63, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.511074,Port Scan,MEDIUM,Port scan detected: 12 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 12, 'ports': [9, 21, 22, 23, 25, 44, 53, 54, 63, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.512576,Port Scan,MEDIUM,Port scan detected: 13 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 13, 'ports': [9, 21, 22, 23, 25, 37, 44, 53, 54, 63, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.513521,Port Scan,MEDIUM,Port scan detected: 14 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 14, 'ports': [9, 20, 21, 22, 23, 25, 37, 44, 53, 54, 63, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.515483,Port Scan,MEDIUM,Port scan detected: 15 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 15, 'ports': [9, 20, 21, 22, 23, 25, 37, 38, 44, 53, 54, 63, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.517064,Port Scan,MEDIUM,Port scan detected: 16 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 16, 'ports': [9, 20, 21, 22, 23, 25, 37, 38, 44, 53, 54, 63, 77, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.518694,Port Scan,MEDIUM,Port scan detected: 17 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 17, 'ports': [9, 20, 21, 22, 23, 24, 25, 37, 38, 44, 53, 54, 63, 77, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.520053,Port Scan,MEDIUM,Port scan detected: 18 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 18, 'ports': [3, 9, 20, 21, 22, 23, 24, 25, 37, 38, 44, 53, 54, 63, 77, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.521622,Port Scan,MEDIUM,Port scan detected: 19 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 19, 'ports': [3, 9, 20, 21, 22, 23, 24, 25, 26, 37, 38, 44, 53, 54, 63, 77, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.522996,Port Scan,MEDIUM,Port scan detected: 20 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 20, 'ports': [1, 3, 9, 20, 21, 22, 23, 24, 25, 26, 37, 38, 44, 53, 54, 63, 77, 80, 83, 92], 'window_seconds': 10}"
2026-01-14T11:58:12.524604,Port Scan,MEDIUM,Port scan detected: 21 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 21, 'ports': [1, 3, 9, 20, 21, 22, 23, 24, 25, 26, 37, 38, 44, 53, 54, 63, 77, 80, 83, 90], 'window_seconds': 10}"
2026-01-14T11:58:12.526109,Port Scan,MEDIUM,Port scan detected: 22 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 22, 'ports': [1, 3, 9, 20, 21, 22, 23, 24, 25, 26, 37, 38, 44, 53, 54, 63, 77, 78, 80, 83], 'window_seconds': 10}"
2026-01-14T11:58:12.527617,Port Scan,MEDIUM,Port scan detected: 23 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 23, 'ports': [1, 3, 9, 20, 21, 22, 23, 24, 25, 26, 37, 38, 44, 46, 53, 54, 63, 77, 78, 80], 'window_seconds': 10}"
2026-01-14T11:58:12.529093,Port Scan,MEDIUM,Port scan detected: 24 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 24, 'ports': [1, 3, 9, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 44, 46, 53, 54, 63, 77, 78], 'window_seconds': 10}"
2026-01-14T11:58:12.529917,Port Scan,MEDIUM,Port scan detected: 25 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 25, 'ports': [1, 3, 9, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 44, 46, 53, 54, 63, 69, 77], 'window_seconds': 10}"
2026-01-14T11:58:12.530718,Port Scan,MEDIUM,Port scan detected: 26 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 26, 'ports': [1, 3, 9, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 44, 45, 46, 53, 54, 63, 69], 'window_seconds': 10}"
2026-01-14T11:58:12.532763,Port Scan,MEDIUM,Port scan detected: 27 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 27, 'ports': [1, 3, 9, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 44, 45, 46, 47, 53, 54, 63], 'window_seconds': 10}"
2026-01-14T11:58:12.534154,Port Scan,MEDIUM,Port scan detected: 28 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 28, 'ports': [1, 3, 9, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 44, 45, 46, 47, 53, 54, 63], 'window_seconds': 10}"
2026-01-14T11:58:12.536543,Port Scan,MEDIUM,Port scan detected: 29 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 29, 'ports': [1, 3, 9, 19, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 44, 45, 46, 47, 53, 54], 'window_seconds': 10}"
2026-01-14T11:58:12.538413,Port Scan,MEDIUM,Port scan detected: 30 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 30, 'ports': [1, 3, 9, 19, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 44, 45, 46, 47, 53, 54], 'window_seconds': 10}"
2026-01-14T11:58:12.540597,Port Scan,MEDIUM,Port scan detected: 31 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 31, 'ports': [1, 3, 9, 19, 20, 21, 22, 23, 24, 25, 26, 36, 37, 38, 44, 45, 46, 47, 53, 54], 'window_seconds': 10}"
2026-01-14T11:58:12.541559,Port Scan,MEDIUM,Port scan detected: 32 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 32, 'ports': [1, 3, 9, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38, 44, 45, 46, 47, 53], 'window_seconds': 10}"
2026-01-14T11:58:12.543120,Port Scan,MEDIUM,Port scan detected: 33 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 33, 'ports': [1, 3, 5, 9, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38, 44, 45, 46, 47], 'window_seconds': 10}"
2026-01-14T11:58:12.544554,Port Scan,MEDIUM,Port scan detected: 34 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 34, 'ports': [1, 3, 5, 9, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38, 44, 45, 46, 47], 'window_seconds': 10}"
2026-01-14T11:58:12.545466,Port Scan,MEDIUM,Port scan detected: 35 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 35, 'ports': [1, 3, 5, 9, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38, 44, 45, 46, 47], 'window_seconds': 10}"
2026-01-14T11:58:12.547467,Port Scan,MEDIUM,Port scan detected: 36 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 36, 'ports': [1, 3, 5, 9, 12, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38, 44, 45, 46], 'window_seconds': 10}"
2026-01-14T11:58:12.549500,Port Scan,MEDIUM,Port scan detected: 37 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 37, 'ports': [1, 3, 5, 9, 12, 13, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38, 44, 45], 'window_seconds': 10}"
2026-01-14T11:58:12.550393,Port Scan,MEDIUM,Port scan detected: 38 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 38, 'ports': [1, 3, 5, 9, 12, 13, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38, 44, 45], 'window_seconds': 10}"
2026-01-14T11:58:12.552455,Port Scan,MEDIUM,Port scan detected: 39 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 39, 'ports': [1, 3, 4, 5, 9, 12, 13, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38, 44], 'window_seconds': 10}"
2026-01-14T11:58:12.553540,Port Scan,MEDIUM,Port scan detected: 40 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 40, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38], 'window_seconds': 10}"
2026-01-14T11:58:12.555643,Port Scan,MEDIUM,Port scan detected: 41 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 41, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38], 'window_seconds': 10}"
2026-01-14T11:58:12.556500,Port Scan,MEDIUM,Port scan detected: 42 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 42, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38], 'window_seconds': 10}"
2026-01-14T11:58:12.558654,Port Scan,MEDIUM,Port scan detected: 43 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 43, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38], 'window_seconds': 10}"
2026-01-14T11:58:12.559603,Port Scan,MEDIUM,Port scan detected: 44 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 44, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38], 'window_seconds': 10}"
2026-01-14T11:58:12.561732,Port Scan,MEDIUM,Port scan detected: 45 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 45, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37, 38], 'window_seconds': 10}"
2026-01-14T11:58:12.562598,Port Scan,MEDIUM,Port scan detected: 46 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 46, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37], 'window_seconds': 10}"
2026-01-14T11:58:12.564508,Port Scan,MEDIUM,Port scan detected: 47 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 47, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37], 'window_seconds': 10}"
2026-01-14T11:58:12.566082,Port Scan,MEDIUM,Port scan detected: 48 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 48, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37], 'window_seconds': 10}"
2026-01-14T11:58:12.566937,Port Scan,MEDIUM,Port scan detected: 49 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 49, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 33, 36, 37], 'window_seconds': 10}"
2026-01-14T11:58:12.568624,Port Scan,MEDIUM,Port scan detected: 50 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 50, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 33, 35, 36], 'window_seconds': 10}"
2026-01-14T11:58:12.570862,Port Scan,MEDIUM,Port scan detected: 51 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 51, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 33, 35, 36], 'window_seconds': 10}"
2026-01-14T11:58:12.572392,Port Scan,MEDIUM,Port scan detected: 52 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 52, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 33, 35, 36], 'window_seconds': 10}"
2026-01-14T11:58:12.573323,Port Scan,MEDIUM,Port scan detected: 53 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 53, 'ports': [1, 3, 4, 5, 9, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 33, 35], 'window_seconds': 10}"
2026-01-14T11:58:12.574810,Port Scan,MEDIUM,Port scan detected: 54 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 54, 'ports': [1, 3, 4, 5, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29, 33], 'window_seconds': 10}"
2026-01-14T11:58:12.576298,Port Scan,MEDIUM,Port scan detected: 55 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 55, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29], 'window_seconds': 10}"
2026-01-14T11:58:12.578402,Port Scan,MEDIUM,Port scan detected: 56 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 56, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29], 'window_seconds': 10}"
2026-01-14T11:58:12.580058,Port Scan,MEDIUM,Port scan detected: 57 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 57, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29], 'window_seconds': 10}"
2026-01-14T11:58:12.581607,Port Scan,MEDIUM,Port scan detected: 58 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 58, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 29], 'window_seconds': 10}"
2026-01-14T11:58:12.582561,Port Scan,MEDIUM,Port scan detected: 59 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 59, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28], 'window_seconds': 10}"
2026-01-14T11:58:12.584172,Port Scan,MEDIUM,Port scan detected: 60 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 60, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28], 'window_seconds': 10}"
2026-01-14T11:58:12.586053,Port Scan,MEDIUM,Port scan detected: 61 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 61, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28], 'window_seconds': 10}"
2026-01-14T11:58:12.586962,Port Scan,MEDIUM,Port scan detected: 62 ports accessed,192.168.31.79,192.168.31.1,"{'ports_scanned': 62, 'ports': [1, 3, 4, 5, 6, 9, 10, 12, 13, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28], 'window_seconds': 10}"
